TrialNumber;bg_or;t_or;num_distractors;trial_id;trial_rep;participant;trial_type;trial_index;resp_rt;resp_corr;resp_keys;target_pos;target_size;singleton_id;singleton_pos;singleton_size;singleton_ori;lures_pos;lures_size;lures_ori;original_TrialNum;thisRepN_original;thisRepN;bg_or_original;t_or_original;num_distractors_original;ran;order;trial_inblock_index;block_index
189;0;0;4;3;0;3.0;test_search;189.0;0.7294827;1.0;left;[627.0, -73.0];[35.0, 30.0];1.0;[-460.0, -48.0];[35.0, 30.0];1.0;[[-620.0, 62.0], [-296.0, 180.0], [286.0, -189.0], [469.0, 191.0]];[[35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0]];[1, 1, 0, 0];166.0;9.0;9.0;0.0;0.0;4.0;1.0;188.0;9.0;4.0
190;0;1;2;12;0;3.0;test_search;190.0;0.5999051;1.0;right;[-467.0, -169.0];[35.0, 30.0];0.0;[294.0, 312.0];[35.0, 30.0];1.0;[[-466.0, 58.0], [627.0, 48.0]];[[35.0, 30.0], [35.0, 30.0]];[0, 0];183.0;9.0;9.0;0.0;1.0;2.0;1.0;189.0;10.0;4.0
191;1;0;2;7;0;3.0;test_search;191.0;0.7264936;1.0;left;[478.0, 173.0];[35.0, 30.0];1.0;[-305.0, -73.0];[35.0, 30.0];0.0;[[-308.0, -180.0], [629.0, 187.0]];[[35.0, 30.0], [35.0, 30.0]];[0, 0];174.0;9.0;9.0;1.0;0.0;2.0;1.0;190.0;11.0;4.0
192;0;0;2;2;0;3.0;test_search;192.0;0.5700293;1.0;left;[-617.0, -53.0];[35.0, 30.0];1.0;[294.0, 50.0];[35.0, 30.0];1.0;[[-287.0, -312.0], [618.0, 186.0]];[[35.0, 30.0], [35.0, 30.0]];[0, 0];164.0;9.0;9.0;0.0;0.0;2.0;1.0;191.0;12.0;4.0
193;0;0;8;4;0;3.0;test_search;193.0;0.5227282;1.0;left;[310.0, 177.0];[35.0, 30.0];1.0;[-619.0, -195.0];[35.0, 30.0];0.0;[[-632.0, -51.0], [-623.0, 69.0], [-462.0, -177.0], [-471.0, 304.0], [467.0, -71.0], [631.0, -52.0], [622.0, 60.0], [642.0, 192.0]];[[35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0]];[1, 1, 1, 1, 0, 1, 1, 0];168.0;9.0;9.0;0.0;0.0;8.0;1.0;192.0;13.0;4.0
194;1;0;0;6;0;3.0;test_search;194.0;0.5469786;1.0;left;[-464.0, -173.0];[35.0, 30.0];1.0;[294.0, 50.0];[35.0, 30.0];1.0;[];[];[];172.0;9.0;9.0;1.0;0.0;0.0;1.0;193.0;14.0;4.0
195;1;1;0;16;0;3.0;test_search;195.0;0.6726932;1.0;right;[-623.0, -70.0];[35.0, 30.0];0.0;[636.0, -182.0];[35.0, 30.0];1.0;[];[];[];191.0;9.0;9.0;1.0;1.0;0.0;1.0;194.0;15.0;4.0
196;1;1;4;18;0;3.0;test_search;196.0;0.511999;1.0;right;[-479.0, -50.0];[35.0, 30.0];0.0;[307.0, 176.0];[35.0, 30.0];0.0;[[-459.0, -299.0], [-471.0, 178.0], [304.0, -170.0], [309.0, 293.0]];[[35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0]];[1, 1, 1, 0];195.0;9.0;9.0;1.0;1.0;4.0;1.0;195.0;16.0;4.0
197;0;1;8;14;0;3.0;test_search;197.0;0.6807729;1.0;right;[634.0, 186.0];[35.0, 30.0];0.0;[-456.0, -293.0];[35.0, 30.0];0.0;[[-472.0, 172.0], [-468.0, 304.0], [-308.0, -300.0], [-308.0, 183.0], [310.0, -307.0], [302.0, 179.0], [471.0, -54.0], [638.0, -294.0]];[[35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0]];[1, 1, 1, 0, 1, 0, 0, 1];187.0;9.0;9.0;0.0;1.0;8.0;1.0;196.0;17.0;4.0
198;1;0;16;10;0;3.0;test_search;198.0;0.948702;1.0;left;[620.0, 178.0];[35.0, 30.0];1.0;[-635.0, -59.0];[35.0, 30.0];0.0;[[-622.0, -304.0], [-622.0, -167.0], [-645.0, 47.0], [-480.0, -300.0], [-457.0, -55.0], [-463.0, 69.0], [-478.0, 194.0], [-292.0, -306.0], [288.0, -177.0], [302.0, 180.0], [301.0, 306.0], [477.0, -170.0], [461.0, 172.0], [633.0, -302.0], [640.0, -178.0], [637.0, 47.0]];[[35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0]];[0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1];180.0;9.0;9.0;1.0;0.0;16.0;1.0;197.0;18.0;4.0
199;0;0;0;1;0;3.0;test_search;199.0;0.6393588;1.0;left;[-312.0, 169.0];[35.0, 30.0];1.0;[629.0, 170.0];[35.0, 30.0];1.0;[];[];[];162.0;9.0;9.0;0.0;0.0;0.0;1.0;198.0;19.0;4.0
200;0;1;0;11;0;3.0;test_search;200.0;0.6223383;1.0;right;[-480.0, -55.0];[35.0, 30.0];0.0;[630.0, 309.0];[35.0, 30.0];1.0;[];[];[];181.0;9.0;9.0;0.0;1.0;0.0;1.0;199.0;20.0;4.0
201;1;0;8;9;0;3.0;test_search;201.0;0.6805333;1.0;left;[630.0, 47.0];[35.0, 30.0];0.0;[-465.0, -54.0];[35.0, 30.0];0.0;[[-457.0, -174.0], [-451.0, 176.0], [-308.0, 69.0], [-306.0, 176.0], [459.0, -312.0], [469.0, -182.0], [458.0, -63.0], [634.0, -51.0]];[[35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0]];[1, 0, 0, 0, 1, 1, 1, 1];217.0;10.0;10.0;1.0;0.0;8.0;1.0;200.0;21.0;4.0
202;0;0;4;3;0;3.0;test_search;202.0;0.5953501;1.0;left;[476.0, 73.0];[35.0, 30.0];0.0;[-620.0, 58.0];[35.0, 30.0];1.0;[[-455.0, 74.0], [-295.0, -61.0], [291.0, -57.0], [465.0, 175.0]];[[35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0]];[0, 1, 1, 0];205.0;10.0;10.0;0.0;0.0;4.0;1.0;201.0;22.0;4.0
203;0;0;8;4;0;3.0;test_search;203.0;0.570696;1.0;left;[626.0, 186.0];[35.0, 30.0];0.0;[-294.0, 169.0];[35.0, 30.0];0.0;[[-638.0, 172.0], [-644.0, 286.0], [-468.0, -192.0], [-307.0, -183.0], [292.0, -56.0], [475.0, -182.0], [464.0, 179.0], [621.0, -186.0]];[[35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0]];[1, 0, 1, 0, 0, 1, 0, 0];207.0;10.0;10.0;0.0;0.0;8.0;1.0;202.0;23.0;4.0
204;1;0;0;6;0;3.0;test_search;204.0;0.5132144;1.0;left;[461.0, -75.0];[35.0, 30.0];0.0;[-468.0, -292.0];[35.0, 30.0];1.0;[];[];[];211.0;10.0;10.0;1.0;0.0;0.0;1.0;203.0;24.0;4.0
205;0;0;0;1;0;3.0;test_search;205.0;0.992757;1.0;left;[298.0, 70.0];[35.0, 30.0];0.0;[-474.0, 295.0];[35.0, 30.0];1.0;[];[];[];201.0;10.0;10.0;0.0;0.0;0.0;1.0;204.0;25.0;4.0
206;0;1;2;12;0;3.0;test_search;206.0;0.6763158;1.0;right;[457.0, 187.0];[35.0, 30.0];1.0;[-310.0, -51.0];[35.0, 30.0];1.0;[[-288.0, -291.0], [623.0, -191.0]];[[35.0, 30.0], [35.0, 30.0]];[1, 0];224.0;10.0;10.0;0.0;1.0;2.0;1.0;205.0;26.0;4.0
207;0;0;16;5;0;3.0;test_search;207.0;0.7068906;1.0;left;[-467.0, 190.0];[35.0, 30.0];0.0;[458.0, -297.0];[35.0, 30.0];1.0;[[-634.0, -309.0], [-617.0, -171.0], [-643.0, -63.0], [-638.0, 50.0], [-461.0, -59.0], [-459.0, 303.0], [-298.0, -53.0], [-289.0, 71.0], [288.0, -183.0], [454.0, -174.0], [458.0, -69.0], [452.0, 188.0], [475.0, 296.0], [639.0, -167.0], [637.0, -49.0], [626.0, 175.0]];[[35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0]];[0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1];209.0;10.0;10.0;0.0;0.0;16.0;1.0;206.0;27.0;4.0
208;1;0;16;10;0;3.0;test_search;208.0;0.5901488;1.0;left;[-299.0, 69.0];[35.0, 30.0];0.0;[469.0, 62.0];[35.0, 30.0];0.0;[[-625.0, -307.0], [-624.0, 173.0], [-622.0, 295.0], [-464.0, -65.0], [-471.0, 63.0], [-291.0, -310.0], [-292.0, -63.0], [-315.0, 191.0], [291.0, -299.0], [291.0, -195.0], [297.0, 300.0], [466.0, -286.0], [457.0, 186.0], [642.0, -289.0], [616.0, -51.0], [629.0, 167.0]];[[35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0]];[0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0];219.0;10.0;10.0;1.0;0.0;16.0;1.0;207.0;28.0;4.0
209;0;1;4;13;0;3.0;test_search;209.0;0.6409794;1.0;right;[644.0, -188.0];[35.0, 30.0];1.0;[-635.0, 183.0];[35.0, 30.0];0.0;[[-298.0, -305.0], [-307.0, -189.0], [297.0, -69.0], [466.0, -59.0]];[[35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0]];[0, 1, 0, 0];226.0;10.0;10.0;0.0;1.0;4.0;1.0;208.0;29.0;4.0
210;1;1;2;17;0;3.0;test_search;210.0;0.654313;1.0;right;[457.0, 314.0];[35.0, 30.0];1.0;[-452.0, -307.0];[35.0, 30.0];1.0;[[-638.0, 73.0], [285.0, 50.0]];[[35.0, 30.0], [35.0, 30.0]];[1, 0];234.0;10.0;10.0;1.0;1.0;2.0;1.0;209.0;30.0;4.0
211;1;1;8;19;0;3.0;test_search;211.0;0.5569282;1.0;right;[640.0, 305.0];[35.0, 30.0];1.0;[-315.0, 187.0];[35.0, 30.0];1.0;[[-627.0, 179.0], [-626.0, 314.0], [-299.0, -180.0], [-311.0, 60.0], [305.0, -184.0], [464.0, -171.0], [453.0, 49.0], [642.0, -49.0]];[[35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0]];[1, 0, 0, 0, 1, 0, 1, 1];238.0;10.0;10.0;1.0;1.0;8.0;1.0;210.0;31.0;4.0
212;1;1;0;16;0;3.0;test_search;212.0;0.5586795;1.0;right;[-627.0, 292.0];[35.0, 30.0];1.0;[636.0, 296.0];[35.0, 30.0];0.0;[];[];[];232.0;10.0;10.0;1.0;1.0;0.0;1.0;211.0;32.0;4.0
213;1;1;4;18;0;3.0;test_search;213.0;0.5331494;1.0;right;[637.0, -63.0];[35.0, 30.0];1.0;[-466.0, 191.0];[35.0, 30.0];0.0;[[-632.0, -315.0], [-453.0, -181.0], [307.0, 193.0], [479.0, -53.0]];[[35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0]];[1, 1, 1, 1];236.0;10.0;10.0;1.0;1.0;4.0;1.0;212.0;33.0;4.0
214;1;1;16;20;0;3.0;test_search;214.0;0.648754;1.0;right;[-465.0, -191.0];[35.0, 30.0];1.0;[469.0, -47.0];[35.0, 30.0];1.0;[[-639.0, -311.0], [-644.0, -66.0], [-624.0, 173.0], [-453.0, -55.0], [-456.0, 48.0], [-313.0, -315.0], [-299.0, 65.0], [-310.0, 294.0], [286.0, -310.0], [285.0, 62.0], [301.0, 286.0], [452.0, -184.0], [452.0, 169.0], [464.0, 307.0], [642.0, 60.0], [626.0, 314.0]];[[35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0]];[0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1];240.0;10.0;10.0;1.0;1.0;16.0;1.0;213.0;34.0;4.0
215;0;0;2;2;0;3.0;test_search;215.0;0.7735723;1.0;left;[621.0, -190.0];[35.0, 30.0];0.0;[-476.0, 67.0];[35.0, 30.0];1.0;[[-637.0, -65.0], [308.0, 72.0]];[[35.0, 30.0], [35.0, 30.0]];[0, 1];203.0;10.0;10.0;0.0;0.0;2.0;1.0;214.0;35.0;4.0
216;0;1;0;11;0;3.0;test_search;216.0;0.6670532;1.0;right;[301.0, -187.0];[35.0, 30.0];1.0;[-294.0, 74.0];[35.0, 30.0];1.0;[];[];[];222.0;10.0;10.0;0.0;1.0;0.0;1.0;215.0;36.0;4.0
217;0;1;8;14;0;3.0;test_search;217.0;0.6292029;0.0;left;[-465.0, 50.0];[35.0, 30.0];1.0;[467.0, 60.0];[35.0, 30.0];0.0;[[-640.0, -286.0], [-463.0, -311.0], [-460.0, 296.0], [-292.0, -59.0], [286.0, -168.0], [467.0, -67.0], [635.0, -292.0], [637.0, -69.0]];[[35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0]];[1, 1, 1, 0, 1, 0, 1, 0];228.0;10.0;10.0;0.0;1.0;8.0;1.0;216.0;37.0;4.0
218;0;1;16;15;0;3.0;test_search;218.0;0.6931366;1.0;right;[-621.0, 191.0];[35.0, 30.0];1.0;[288.0, 178.0];[35.0, 30.0];1.0;[[-645.0, -183.0], [-622.0, -59.0], [-624.0, 287.0], [-453.0, -176.0], [-453.0, -52.0], [-463.0, 186.0], [-315.0, -314.0], [-288.0, -53.0], [297.0, -61.0], [290.0, 290.0], [451.0, -297.0], [467.0, -180.0], [468.0, -72.0], [476.0, 53.0], [462.0, 180.0], [619.0, 188.0]];[[35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0]];[0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1];230.0;10.0;10.0;0.0;1.0;16.0;1.0;217.0;38.0;4.0
219;1;0;4;8;0;3.0;test_search;219.0;0.6236382;1.0;left;[637.0, -169.0];[35.0, 30.0];0.0;[-634.0, -72.0];[35.0, 30.0];1.0;[[-467.0, -314.0], [-469.0, 66.0], [289.0, 54.0], [636.0, 60.0]];[[35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0]];[1, 0, 1, 0];215.0;10.0;10.0;1.0;0.0;4.0;1.0;218.0;39.0;4.0
220;1;0;2;7;0;3.0;test_search;220.0;0.7085446;1.0;left;[-626.0, 182.0];[35.0, 30.0];0.0;[455.0, -307.0];[35.0, 30.0];1.0;[[-465.0, -53.0], [288.0, 53.0]];[[35.0, 30.0], [35.0, 30.0]];[1, 0];213.0;10.0;10.0;1.0;0.0;2.0;1.0;219.0;40.0;4.0
221;0;1;0;11;0;3.0;test_search;221.0;0.6041612;1.0;right;[623.0, 179.0];[35.0, 30.0];0.0;[-291.0, -298.0];[35.0, 30.0];1.0;[];[];[];221.0;11.0;11.0;0.0;1.0;0.0;1.0;220.0;41.0;4.0
222;0;0;16;5;0;3.0;test_search;222.0;0.6244204;1.0;left;[314.0, -188.0];[35.0, 30.0];1.0;[-478.0, 298.0];[35.0, 30.0];1.0;[[-630.0, -189.0], [-619.0, 73.0], [-632.0, 194.0], [-477.0, -288.0], [-464.0, -66.0], [-457.0, 65.0], [-307.0, -168.0], [-308.0, 59.0], [303.0, 56.0], [309.0, 314.0], [479.0, -194.0], [462.0, -55.0], [639.0, -309.0], [626.0, -188.0], [633.0, -63.0], [640.0, 187.0]];[[35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0]];[0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0];210.0;11.0;11.0;0.0;0.0;16.0;1.0;221.0;42.0;4.0
223;1;0;0;6;0;3.0;test_search;223.0;1.8642741;1.0;left;[314.0, 302.0];[35.0, 30.0];1.0;[-472.0, 168.0];[35.0, 30.0];0.0;[];[];[];212.0;11.0;11.0;1.0;0.0;0.0;1.0;222.0;43.0;4.0
224;0;0;8;4;0;3.0;test_search;224.0;0.7638758;1.0;left;[-304.0, 167.0];[35.0, 30.0];1.0;[291.0, 57.0];[35.0, 30.0];0.0;[[-639.0, -301.0], [-477.0, -302.0], [-478.0, 48.0], [-292.0, -296.0], [293.0, -175.0], [305.0, -75.0], [310.0, 303.0], [452.0, 184.0]];[[35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0]];[0, 0, 0, 1, 1, 1, 0, 0];208.0;11.0;11.0;0.0;0.0;8.0;1.0;223.0;44.0;4.0
225;0;1;2;12;0;3.0;test_search;225.0;0.6773624;1.0;right;[300.0, -184.0];[35.0, 30.0];0.0;[-302.0, -191.0];[35.0, 30.0];0.0;[[-469.0, -182.0], [634.0, 180.0]];[[35.0, 30.0], [35.0, 30.0]];[0, 0];223.0;11.0;11.0;0.0;1.0;2.0;1.0;224.0;45.0;4.0
226;1;1;8;19;0;3.0;test_search;226.0;0.6837673;1.0;right;[624.0, 183.0];[35.0, 30.0];0.0;[-464.0, 311.0];[35.0, 30.0];0.0;[[-643.0, -307.0], [-455.0, -49.0], [-471.0, 69.0], [-455.0, 182.0], [466.0, 63.0], [451.0, 166.0], [470.0, 309.0], [615.0, 74.0]];[[35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0]];[0, 0, 1, 0, 1, 1, 1, 0];237.0;11.0;11.0;1.0;1.0;8.0;1.0;225.0;46.0;4.0
227;0;0;2;2;0;3.0;test_search;227.0;0.6824109;1.0;left;[-635.0, 59.0];[35.0, 30.0];1.0;[299.0, 58.0];[35.0, 30.0];0.0;[[-291.0, -293.0], [622.0, 166.0]];[[35.0, 30.0], [35.0, 30.0]];[1, 0];204.0;11.0;11.0;0.0;0.0;2.0;1.0;226.0;47.0;4.0
228;1;1;2;17;0;3.0;test_search;228.0;1.1459727;1.0;right;[-617.0, -309.0];[35.0, 30.0];0.0;[295.0, -288.0];[35.0, 30.0];0.0;[[-309.0, 178.0], [288.0, 177.0]];[[35.0, 30.0], [35.0, 30.0]];[0, 1];233.0;11.0;11.0;1.0;1.0;2.0;1.0;227.0;48.0;4.0
229;1;0;4;8;0;3.0;test_search;229.0;0.7253024;1.0;left;[292.0, 311.0];[35.0, 30.0];1.0;[-466.0, 185.0];[35.0, 30.0];1.0;[[-460.0, 300.0], [-299.0, -186.0], [466.0, -58.0], [631.0, 53.0]];[[35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0]];[0, 1, 0, 0];216.0;11.0;11.0;1.0;0.0;4.0;1.0;228.0;49.0;4.0
230;1;1;0;16;0;3.0;test_search;230.0;0.5907576;1.0;right;[300.0, -72.0];[35.0, 30.0];0.0;[-479.0, 311.0];[35.0, 30.0];1.0;[];[];[];231.0;11.0;11.0;1.0;1.0;0.0;1.0;229.0;50.0;4.0
231;1;1;16;20;0;3.0;test_search;231.0;0.6269361;1.0;right;[-300.0, -313.0];[35.0, 30.0];0.0;[615.0, -311.0];[35.0, 30.0];0.0;[[-629.0, -302.0], [-636.0, -65.0], [-625.0, 57.0], [-637.0, 303.0], [-470.0, -313.0], [-472.0, -177.0], [-463.0, 174.0], [-289.0, 295.0], [310.0, -293.0], [297.0, 52.0], [455.0, -301.0], [470.0, 305.0], [627.0, -195.0], [618.0, -54.0], [625.0, 177.0], [636.0, 309.0]];[[35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0]];[1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0];239.0;11.0;11.0;1.0;1.0;16.0;1.0;230.0;51.0;4.0
232;0;1;4;13;0;3.0;test_search;232.0;0.6344738;1.0;right;[-629.0, -181.0];[35.0, 30.0];0.0;[623.0, 286.0];[35.0, 30.0];0.0;[[-462.0, 293.0], [-315.0, -288.0], [474.0, 49.0], [450.0, 183.0]];[[35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0]];[1, 1, 1, 1];225.0;11.0;11.0;0.0;1.0;4.0;1.0;231.0;52.0;4.0
233;1;0;8;9;0;3.0;test_search;233.0;0.7641366;1.0;left;[642.0, -51.0];[35.0, 30.0];1.0;[-640.0, -175.0];[35.0, 30.0];1.0;[[-644.0, -58.0], [-462.0, 172.0], [-293.0, -183.0], [-309.0, -75.0], [301.0, 189.0], [619.0, -308.0], [628.0, -170.0], [630.0, 59.0]];[[35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0]];[1, 1, 1, 0, 1, 1, 0, 0];218.0;11.0;11.0;1.0;0.0;8.0;1.0;232.0;53.0;4.0
234;1;1;4;18;0;3.0;test_search;234.0;0.6729451;1.0;right;[623.0, -192.0];[35.0, 30.0];0.0;[-636.0, -167.0];[35.0, 30.0];1.0;[[-633.0, 176.0], [-296.0, -55.0], [452.0, 74.0], [616.0, 53.0]];[[35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0]];[1, 0, 0, 0];235.0;11.0;11.0;1.0;1.0;4.0;1.0;233.0;54.0;4.0
235;0;1;8;14;0;3.0;test_search;235.0;0.5324032;1.0;right;[307.0, -169.0];[35.0, 30.0];0.0;[-455.0, -169.0];[35.0, 30.0];0.0;[[-465.0, -307.0], [-454.0, 56.0], [-479.0, 194.0], [-306.0, -63.0], [307.0, 298.0], [461.0, -309.0], [641.0, -169.0], [631.0, 182.0]];[[35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0]];[0, 0, 1, 0, 0, 1, 1, 1];227.0;11.0;11.0;0.0;1.0;8.0;1.0;234.0;55.0;4.0
236;0;1;16;15;0;3.0;test_search;236.0;0.6646447;1.0;right;[-456.0, -292.0];[35.0, 30.0];0.0;[624.0, -64.0];[35.0, 30.0];0.0;[[-616.0, -308.0], [-619.0, -188.0], [-632.0, -53.0], [-621.0, 46.0], [-454.0, -177.0], [-467.0, -61.0], [-286.0, -287.0], [-297.0, 58.0], [288.0, -298.0], [297.0, -169.0], [287.0, 166.0], [314.0, 297.0], [478.0, -291.0], [463.0, -71.0], [477.0, 175.0], [626.0, 181.0]];[[35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0]];[0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0];229.0;11.0;11.0;0.0;1.0;16.0;1.0;235.0;56.0;4.0
237;1;0;16;10;0;3.0;test_search;237.0;0.7082598;1.0;left;[-300.0, 174.0];[35.0, 30.0];1.0;[621.0, -194.0];[35.0, 30.0];0.0;[[-631.0, -166.0], [-627.0, -71.0], [-625.0, 177.0], [-637.0, 291.0], [-454.0, -297.0], [-460.0, 53.0], [-472.0, 176.0], [-315.0, -172.0], [310.0, -297.0], [306.0, -174.0], [310.0, -63.0], [312.0, 58.0], [300.0, 312.0], [457.0, -292.0], [452.0, -181.0], [456.0, 166.0]];[[35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0]];[1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0];220.0;11.0;11.0;1.0;0.0;16.0;1.0;236.0;57.0;4.0
238;0;0;4;3;0;3.0;test_search;238.0;0.8699324;1.0;left;[-289.0, -193.0];[35.0, 30.0];1.0;[638.0, 72.0];[35.0, 30.0];1.0;[[-618.0, -58.0], [-294.0, 314.0], [635.0, -293.0], [638.0, 293.0]];[[35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0]];[0, 0, 0, 1];206.0;11.0;11.0;0.0;0.0;4.0;1.0;237.0;58.0;4.0
239;0;0;0;1;0;3.0;test_search;239.0;0.5356357;1.0;left;[299.0, -166.0];[35.0, 30.0];1.0;[-298.0, -64.0];[35.0, 30.0];0.0;[];[];[];202.0;11.0;11.0;0.0;0.0;0.0;1.0;238.0;59.0;4.0
240;1;0;2;7;0;3.0;test_search;240.0;0.5324348;1.0;left;[301.0, 169.0];[35.0, 30.0];1.0;[-479.0, -186.0];[35.0, 30.0];0.0;[[-641.0, 47.0], [305.0, 303.0]];[[35.0, 30.0], [35.0, 30.0]];[0, 0];214.0;11.0;11.0;1.0;0.0;2.0;1.0;239.0;60.0;4.0
